ParishID,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday
439,4:00 PM,"{'English': ['8:00 AM', '10:00 AM'], 'Portuguese': ['9:15 AM', '11:30 AM'], 'Brazilian': '11:30 AM'}","['Wednesday: 9:00 AM', 'Thursday: 9:00 AM', 'Friday: 9:00 AM', 'Saturday: 9:00 AM']","['Wednesday: 9:00 AM', 'Thursday: 9:00 AM', 'Friday: 9:00 AM', 'Saturday: 9:00 AM']","['Wednesday: 9:00 AM', 'Thursday: 9:00 AM', 'Friday: 9:00 AM', 'Saturday: 9:00 AM']","['Wednesday: 9:00 AM', 'Thursday: 9:00 AM', 'Friday: 9:00 AM', 'Saturday: 9:00 AM']","['Wednesday: 9:00 AM', 'Thursday: 9:00 AM', 'Friday: 9:00 AM', 'Saturday: 9:00 AM']"
440,"7:00 AM, 4:00 PM","7:00 AM, 9:00 AM, 11:00 AM",7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM
441,"{'Daily': '9:00 AM', 'Vigil': '4:00 PM'}","8:00 AM, 10:00 AM, 12:00 PM, 5:00 PM, 9:00 AM (Logan Airport Terminal C), 11:00 AM (Holy Rosary Chapel)",9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM
442,9:00 AM,"8:00 AM, 10:00 AM, 12:00 PM, 5:00 PM",9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM
443,04:00 PM - English,10:15 AM,09:00 AM,"12:00 PM - Español, 09:00 AM - English, 07:00 PM - Español",09:00 AM - Español,09:00 AM - English,09:00 AM - English
444,7:00 AM,"7:00 AM, 8:30 AM, 10:00 AM, 12:30 PM, 3:00 PM, 5:30 PM",7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM
445,"{'4:00 PM': 'Santa Misa Español (Chapel)', '6:00 PM': 'Santa Misa Español (Chapel)-Camino Neocatecumenal', '8:00 PM': 'Santa Misa Español (Chapel)-Camino Neocatecumenal'}","{'8:00 AM': 'Santa Misa Español', '10:00 AM': 'Holy Mass in Vietnamese (Chapel)', '12:00 PM': 'Santa Misa Español (Upper Church)'}",NA,6:00 PM Bilingual,6:00 PM Español,"6:00 PM English, 7:30 PM Vietnamese",6:00 PM Español
446,NA,NA,NA,NA,NA,NA,NA
447,"9:00 AM, 5:00 PM (Vigil)","7:30 AM, 9:30 AM, 11:00 AM, 5:00 PM (during Academic Term)","8:00 AM, 12:10 PM","8:00 AM, 12:10 PM","8:00 AM, 12:10 PM","8:00 AM, 12:10 PM","8:00 AM, 12:10 PM"
448,"4:00 PM, 5:00 PM, 11:00 AM - 2:00 PM, after 5:30 PM","9:00 AM Family Mass, 11:30 AM Live Stream, 5:00 PM",NA,NA,NA,NA,NA
449,4:00 PM,"7:30 AM, 9:15 AM, 11:30 AM, 5:00 PM",NA,NA,NA,NA,NA
450,"4:00 PM English, 7:00 PM Spanish","9:00 AM English, 10:30 AM Spanish, 12:30 PM Spanish",8:00 AM,8:00 AM,"8:00 AM, 7:00 PM Spanish",8:00 AM,8:00 AM
451,4:00 PM,10:00 AM,9:00 AM,9:00 AM,NA,NA,9:00 AM
452,"4:00 PM, 7:00 PM","8:30 AM, 11:30 AM, 9:30 AM, 7:00 PM",7:00 AM,NA,7:00 PM,NA,7:00 AM
453,"8:30 AM @ St. John Chrysostom, 4:00 PM @ St. John Chrysostom, 4:30 PM @ St. Theresa of Avila","7:30 AM @ St. John Chrysostom, 9:30 AM @ St. John Chrysostom, 8:00 AM @ St. Theresa of Avila, 10:00 AM @ St. Theresa of Avila",NA,NA,NA,NA,NA
454,NA,NA,NA,NA,NA,NA,NA
455,4:00 PM,"7:30 AM, 9:00 AM, 12:00 PM, 10:30 AM (St. Basil Chapel)",NA,NA,NA,NA,NA
456,5:00 PM,"8:30 AM, 10:30 AM, 1:00 PM",6:30 PM,NA,6:30 PM,9:00 AM,NA
457,NA,"{'St. Margaret Church': ['4:30 PM', '8:00 AM', '12:00 PM'], 'St. Malachy Church': ['4:00 PM', '10:00 AM']}",NA,NA,NA,NA,NA
458,NA,NA,NA,NA,NA,NA,NA
459,{'St. Dorothy Church': '4:00 PM'},"{'St. Thomas Church': '8:00 AM & Noon', 'St. Dorothy Church': '10:00 AM'}",NA,NA,NA,NA,NA
460,NA,"8:30 AM at Sacred Heart Church, 10:00 AM at St. John the Baptist",NA,NA,NA,NA,NA
461,"8:00 AM, 5:00 PM","6:00 AM, 7:30 AM, 9:00 AM, 11:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM"
462,5:00 PM,"8:00 AM, 10:00 AM",7:00 AM,7:00 AM,6:30 PM,7:00 AM,7:00 AM
463,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,NA,NA,NA,NA,NA
465,"{'Morning': '7:00 AM', 'Vigil': '5:00 PM'}","9:00 AM, 11:00 AM",7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM
466,"8:00 AM, 5:00 PM","7:00 AM, 8:00 AM, 9:15 AM, 10:45 AM, 12:15 PM, 5:30 PM","6:30 AM, 8:00 AM, 12:00 PM","6:30 AM, 8:00 AM, 12:00 PM","6:30 AM, 8:00 AM, 12:00 PM","6:30 AM, 8:00 AM, 12:00 PM","6:30 AM, 8:00 AM, 12:00 PM"
467,5:00 PM,"8:00 AM, 10:00 AM, 12:00 PM, 5:30 PM","6:30 AM, 8:00 AM",6:30 AM,6:30 AM,6:30 AM,"6:30 AM, 8:00 AM"
468,NA,NA,NA,NA,NA,NA,NA
469,"8:15 AM, 5:00 PM","7:00 AM, 9:00 AM, 11:00 AM, 6:00 PM","7:00 AM, 8:15 AM","7:00 AM, 8:15 AM","7:00 AM, 8:15 AM, 8:15 AM (Blessed Teresa of Calcutta Church)","7:00 AM, 8:15 AM, 8:15 AM (St. Rose Philippine Duchesne Church)","7:00 AM, 8:15 AM"
470,"8:00 AM, 5:00 PM (Vigil)","8:00 AM, 10:00 AM, 12:00 PM, 5:00 PM","7:00 AM, 8:00 AM, 12:05 PM","7:00 AM, 8:00 AM, 12:05 PM","7:00 AM, 8:00 AM, 12:05 PM","7:00 AM, 8:00 AM, 12:05 PM","7:00 AM, 8:00 AM, 12:05 PM"
471,NA,9:00 AM,NA,NA,NA,NA,NA
472,"8:00 AM, 5:00 PM","8:00 AM, 9:45 AM, 11:30 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
473,4:00 PM,"8:30 AM, 10:00 AM",8:00 AM,NA,NA,NA,8:00 AM
474,"4:00 PM, 5:30 PM","7:00 AM, 8:30 AM, 10:15 AM, 12:00 PM, 2nd and 4th Sunday: Immediately following noon Mass","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM, 8:00 AM (School Mass)","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM"
475,5:00 PM,"7:30 AM, 9:00 AM, 11:00 AM",NA,NA,NA,NA,NA
476,5:00 PM,"7:30 AM, 9:00 AM, 11:00 AM",6:30 AM,6:30 AM,6:30 AM,8:00 AM,8:00 AM
477,8:00 AM,"5:00 PM (Saturday Vigil), 7:30 AM, 9:30 AM (includes Children's Liturgy), 11:30 AM, 5:00 PM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:30 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM"
478,5:00 PM,"8:00 AM, 10:30 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
479,"5:00 PM, 8:00 AM (Daily)","7:00 AM, 8:30 AM, 10:15 AM, 12:00 PM, 5:00 PM",6:30 AM,"6:30 AM, 5:30 PM",6:30 AM,6:30 AM,6:30 AM
480,NA,NA,NA,NA,NA,NA,NA
481,"{'Vigil': '4:15 PM', 'First Saturday': '8:00 AM'}","{'Morning': ['7:00 AM', '10:00 AM']}",NA,8:00 AM,8:00 AM,8:00 AM,8:00 AM
482,"8:00 AM, 4:00 PM","7:30 AM, 10:00 AM",8:00 AM,8:00 AM,"8:00 AM, 6:30 PM",8:00 AM,8:00 AM
483,NA,NA,NA,NA,NA,NA,NA
484,5:00 PM,"7:30 AM, 9:30 AM, 11:30 AM",7:30 AM,7:30 AM,7:30 AM,7:30 AM,7:30 AM
485,8:15 AM,"6:30 AM, 8:00 AM, 10:00 AM","6:30 AM, 12:15 PM","6:30 AM, 12:15 PM","6:30 AM, 12:15 PM","6:30 AM, 12:15 PM","6:30 AM, 12:15 PM"
486,"{'Our Lady - Festus': '5:00 PM', 'Good Shepherd - Hillsboro': '4:00 PM'}","{'Our Lady - Festus': '9:00 AM', 'Good Shepherd - Hillsboro': '8:30 AM & 10:00 AM', 'Sacred Heart - Crystal City': '7:30 AM & 11:00 AM'}",NA,NA,NA,NA,NA
487,NA,NA,NA,NA,NA,NA,NA
488,"{'Morning': '8:00 AM', 'Evening': '5:00 PM'}",8:00 AM & 10:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
489,4:30 PM,"8:30 AM, 10:30 AM (LIVE STREAMED), 11:00 AM",7:30 AM,7:30 AM,8:00 AM,7:30 AM,7:30 AM
490,8:00 AM,10:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
491,"4:00 PM, 5:00 PM","7:00 AM, 10:30 AM, 5:00 PM",7:30 AM,7:30 AM,7:30 AM,"7:30 AM, 9:35 AM (School), 5:30 PM",7:30 AM
492,4:00 PM,"8:00 AM, 11:00 AM",8:00 AM,8:00 AM,8:15 AM,8:00 AM,8:00 AM
493,NA,9:00 AM,NA,NA,NA,NA,NA
494,5:00 PM,"8:00 AM, 10:00 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
495,"8:15 AM, 5:00 PM","7:30 AM, 9:00 AM, 10:30 AM, 12:00 PM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM"
496,8:00 AM,"{'English': '7:45 AM', 'Vietnamese': '9:30 AM'}",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
497,"8:15 AM, 5:00 PM","7:00 AM, 9:00 AM, 11:00 AM, 6:00 PM","7:00 AM, 8:15 AM","7:00 AM, 8:15 AM","7:00 AM, 8:15 AM, 8:15 AM (Blessed Teresa of Calcutta Church)","7:00 AM, 8:15 AM, 8:15 AM (St. Rose Philippine Duchesne Church)","7:00 AM, 8:15 AM"
498,5:00 PM,"8:00 AM, 10:00 AM, 5:00 PM, 2:00 PM (Spanish Mass)",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
499,4:30 PM,"7:00 AM, 9:00 AM, 11:00 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
500,4:30 PM (EN),"8:00 AM (EN), 10:00 AM (PL)","['8:00 AM (Mon-Thur EN)', '7:00 PM (Fri PL)']","['8:00 AM (Mon-Thur EN)', '7:00 PM (Fri PL)']","['8:00 AM (Mon-Thur EN)', '7:00 PM (Fri PL)']","['8:00 AM (Mon-Thur EN)', '7:00 PM (Fri PL)']","['8:00 AM (Mon-Thur EN)', '7:00 PM (Fri PL)']"
501,4:30 PM,"7:30 AM, 9:30 AM, 11:30 AM, 5:00 PM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM"
502,9:30 AM,10:00 AM,NA,11:30 AM,NA,NA,NA
503,"4:30 PM, 8:00 AM (Daily Mass)","7:00 AM, 9:00 AM, 11:00 AM, 11:00 AM (Mass is Celebrated in Italian)","6:30 AM, 12:00 PM","6:30 AM, 12:00 PM, 5:30 PM","6:30 AM, 12:00 PM, 8:00 AM, 5:30 PM","6:30 AM, 12:00 PM, 5:30 PM","6:30 AM, 12:00 PM"
504,4:00 PM,"7:00 AM, 9:00 AM, 10:00 AM, 11:00 AM",NA,NA,NA,NA,NA
505,5:00 PM,"7:30 AM, 10:00 AM",8:00 AM Communion Service (St. Norbert),8:00 AM Mass (St. Angela Merici),8:00 AM Mass (St. Norbert),8:00 AM Mass (St. Angela Merici),8:00 AM Mass (St. Angela Merici)
506,"7:30 AM, 8:45 AM, 4:30 PM","7:30 AM, 9:00 AM, 11:00 AM, 5:30 PM","6:45 AM, 7:30 AM, 5:30 PM","6:45 AM, 7:30 AM, 5:30 PM","6:45 AM, 7:30 AM, 5:30 PM","6:45 AM, 7:30 AM, 5:30 PM","6:45 AM, 7:30 AM, 8:30 AM, 5:30 PM"
507,4:00 PM,11:00 AM,NA,NA,NA,8:00 AM,8:00 AM
508,{'Vigil': '4:00 PM'},"{'Day': ['7:30 AM', '10:00 AM']}",6:30 AM,6:30 AM,6:30 AM,6:30 AM,6:30 AM
509,4:00 PM,"8:00 AM, 10:00 AM",NA,NA,NA,NA,NA
510,5:00 PM,"8:00 AM, 10:00 AM, 12:00 PM, 5:30 PM",6:30 AM,6:30 AM,6:30 AM,6:30 AM,6:30 AM
511,5:00 PM,"7:30 AM, 9:00 AM, 10:30 AM, 12:00 PM",8:15 AM (Monday - Saturday),8:15 AM (Monday - Saturday),8:15 AM (Monday - Saturday),8:15 AM (Monday - Saturday),8:15 AM (Monday - Saturday)
512,5:00 PM,"7:30 AM, 9:00 AM, 10:30 AM",NA,NA,NA,NA,NA
513,"8:00 AM – Spanish, 11:00 AM","8:00 AM – Spanish, 9:00 AM – English, 11:00 AM – Spanish, 6:00 PM – Spanish",6:00 PM – Spanish,6:00 PM – Spanish,6:00 PM – Spanish,NA,6:00 PM – Spanish
514,"8:00 AM, 5:00 PM","7:00 AM, 8:00 AM, 9:00 AM, 10:00 AM, 11:00 AM, 12:30 PM (Spanish)","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM, 6:15 PM (Spanish)","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM"
515,NA,NA,NA,NA,NA,NA,NA
516,4:00 PM,"7:30 AM, 9:30 AM, 11:30 AM",NA,NA,NA,NA,NA
517,"8:00 AM, 4:00 PM","7:00 AM, 9:00 AM, 10:30 AM, 12:30 PM (Spanish Mass)","7:00 AM, 8:00 AM","7:00 AM, 8:00 AM","7:00 AM, 8:00 AM","7:00 AM, 8:00 AM","7:00 AM, 8:00 AM"
518,"8:15 AM, 5:00 PM","6:30 AM, 8:00 AM, 9:45 AM, 11:30 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM"
519,"4:00 PM Roman Catholic, 5:15 PM Maronite Catholic","8:00 AM Roman Catholic, 10:30 AM Roman Catholic",8:00 AM Roman Catholic,"8:00 AM Roman Catholic, 6:00 PM Maronite Catholic",8:00 AM Roman Catholic,"8:00 AM Roman Catholic, 6:00 PM Maronite Catholic",8:00 AM Roman Catholic
520,NA,NA,NA,NA,NA,NA,NA
521,NA,NA,NA,NA,NA,NA,NA
522,"8:00 AM, 5:00 PM","7:00 AM, 8:00 AM, 9:00 AM, 10:00 AM, 11:00 AM, 12:30 PM (Spanish)","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM, 6:15 PM (Spanish)","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM"
523,5:15 PM,"8:00 AM, 10:30 AM, 4:30 PM, 8:00 PM",NA,NA,NA,NA,NA
524,"5:00 PM, 7:00 AM, 4:30 PM","6:30 AM, 9:00 AM, 10:00 AM, 5:30 PM","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM"
525,5:00 PM,"7:00 AM, 9:00 AM, 11:00 AM",NA,NA,NA,NA,NA
526,5:00 PM,NA,NA,8:00 AM,NA,8:00 AM,NA
527,NA,7:30 AM,NA,NA,8:00 AM,NA,NA
528,NA,NA,NA,NA,NA,NA,NA
529,NA,"{'Even Months': '8:00 AM', 'Odd Months': '10:00 AM'}",NA,8:15 AM,NA,8:00 AM,NA
530,NA,NA,8:15 AM,8:15 AM,8:15 AM,8:15 AM,8:15 AM
531,"4:00 PM, 8:15 AM, 5:00 PM","7:30 AM, 9:30 AM, 12:00 PM (1st Sunday of the month - Filipino Mass)","6:30 AM, 8:15 AM",6:30 AM,"6:30 AM, 8:15 AM",6:30 AM,"6:30 AM, 8:15 AM"
532,4:30 PM,"7:00 AM, 9:00 AM, 11:00 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
533,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,NA,NA,NA,NA,NA
535,NA,NA,NA,NA,NA,NA,NA
536,5:00 PM,"7:00 AM, 8:45 AM, 10:30 AM, 12:15 PM","6:30 AM, 8:00 AM, 1:30 PM, 7:00 PM",NA,NA,NA,NA
537,5:00 PM,"7:30 AM, 9:00 AM, 10:30 AM",NA,NA,NA,NA,NA
538,NA,NA,NA,NA,NA,NA,NA
539,8:00 AM,"4:30 PM (Saturday), 7:00 AM, 8:30 AM, 10:00 AM, 11:30 AM, 12:45 PM, 4:30 PM",6:30 AM,"6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM"
540,4:30 PM,"7:30 AM, 10:00 AM",NA,8:00 AM,8:00 AM,8:00 AM,8:00 AM
541,5:00 PM,10:30 AM,NA,NA,NA,6:30 AM,6:30 AM
542,NA,NA,NA,NA,NA,NA,NA
543,NA,2:00 PM,NA,NA,NA,NA,NA
544,"8:00 AM, 4:30 PM","7:30 AM, 9:30 AM, 11:30 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM"
545,4:30 PM,"8:00 AM, 10:00 AM",6:30 AM,6:30 AM,"6:30 AM, 8:15 AM (School Year)",6:30 AM,6:30 AM
546,NA,NA,NA,NA,NA,NA,NA
547,NA,7:30 AM,NA,NA,8:00 AM,NA,NA
548,NA,11:00 AM,NA,NA,NA,NA,NA
549,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,NA,NA,NA,NA,NA
551,4:00 PM,"8:00 AM, 10:00 AM",7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM
552,"8:15 AM, 4:00 PM","7:30 AM, 9:30 AM, 12:00 PM (Filipino Mass)","6:30 AM, 8:15 AM",6:30 AM,"6:30 AM, 8:15 AM",6:30 AM,"6:30 AM, 8:15 AM"
553,"8:00 AM, 5:00 PM (Vigil)","7:00 AM, 9:00 AM, 11:00 AM, 5:00 PM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM","6:30 AM, 8:00 AM"
554,NA,NA,8:00 AM,NA,NA,NA,NA
555,5:00 PM,"8:00 AM, 10:00 AM livestream, 5:00 PM",NA,NA,NA,NA,NA
556,"5:00 PM, 3:30 PM - 4:45 PM, 10:00 AM","7:00 AM, 8:00 AM, 9:00 AM, 10:00 AM, 11:00 AM, 12:30 PM (Spanish), 8:00 PM","6:30 AM, 8:00 AM, NA",NA,"9:30 AM, NA",NA,NA
557,4:30 PM,"8:00 AM, 10:00 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
558,4:30 PM,9:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
559,"8:15 AM, 5:00 PM","6:30 AM, 8:00 AM, 9:45 AM, 11:30 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM","6:15 AM, 8:15 AM"
560,5:00 PM,9:00 AM,7:00 AM,7:00 AM,6:30 PM,7:00 AM,7:00 AM
561,"8:00 AM (Only on the 1st Saturday of the Month), 5:00 PM","7:30 AM, 9:30 AM, 11:00 AM, 10:00 AM - 10:50 AM",NA,NA,NA,NA,NA
562,NA,8:00 AM,NA,NA,NA,NA,NA
563,5:00 PM,"7:30 AM, 9:00 AM, 11:00 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
564,"8:00 AM, 4:30 PM","7:00 AM, 9:00 AM","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM","6:00 AM, 8:00 AM"
565,4:30 PM,9:00 AM & 11:00 AM,12:05 PM,12:05 PM,12:05 PM,12:05 PM,12:05 PM
566,4:00 PM,"10:00 AM, 12:00 PM",7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM
567,"8:00 AM, 5:00 PM (Vigil)","6:00 AM, 8:30 AM, 10:30 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
568,4:30 PM (Vigil),"{'7:30 AM': '7:30 AM', '9:30 AM': '9:30 AM'}",7:00 AM,8:00 AM (only during the school year),7:00 AM,7:00 AM,7:00 AM
569,5:00 PM,9:30 AM,NA,NA,12:05 PM,NA,NA
570,"08:00 AM, 5:00 PM (Vigil)","6:00 AM, 8:30 AM, 10:30 AM",08:00 AM,08:00 AM,08:00 AM,08:00 AM,08:00 AM
571,"4:00 PM, 5:00 PM, 5:30 PM, 8:30 AM, 9:00 AM","7:30 AM, 9:00 AM, 10:00 AM, 11:00 AM, 12:00 PM, 11:15 AM Latin Mass",NA,NA,NA,NA,NA
572,7:30 PM,"8:00 AM, 9:00 AM, 10:30 AM, 12:00 PM","7:30 AM, 9:00 AM","7:30 AM, 9:00 AM","7:30 AM, 9:00 AM","7:30 AM, 9:00 AM","7:30 AM, 9:00 AM"
573,5:30 PM Vigil Mass (Bilingual),"9:30 AM Spanish, 11:00 AM English, 12:30 PM Spanish, 6:00 PM Jazz Mass (English)","12:00 PM English, 7:00 PM Spanish","12:00 PM English, 7:00 PM Spanish","12:00 PM English, 7:00 PM Spanish","12:00 PM English, 7:00 PM Spanish","12:00 PM English, 7:00 PM Spanish"
574,"5:00 PM, 12:15 PM","8:30 AM, 10:30 AM, 9:00 AM, 10:30 AM (Slovak), 12:00 PM, 6:00 PM",,9:00 AM,,,
575,NA,NA,NA,NA,NA,NA,NA
576,5:00 PM,"8:30 AM, 10:00 AM, 12:00 PM, 6:00 PM, 8:00 PM",6:30 PM,12:00 PM,12:00 PM,12:00 PM,12:00 PM
577,4:00 PM,"8:00 AM, 11:00 AM",9:00 AM,9:00 AM,7:00 PM,9:00 AM,NA
578,,"5:30 PM (Saturday), 8:00 AM, 11:00 AM, 8:30 PM (Last Sunday Mass in Manhattan)","8:00 AM (Monday to Friday), 12:10 PM (Monday to Saturday)","1:10 PM (Messe en français, Tuesday, September - June)",,,
579,NA,NA,NA,NA,NA,NA,NA
580,"7:00 AM, 5:15 PM","7:30 AM, 9:00 AM, 10:00 AM, 11:00 AM, 5:15 PM","7:00 AM, 12:15 PM",5:30 PM,"7:00 AM, 12:15 PM",5:30 PM,"7:00 AM, 12:15 PM"
581,"12:00 PM, 4:30 PM","8:30 AM, 10:00 AM, 12:00 PM, 1:30 PM (Spanish), 5:30 PM","8:30 AM, 12:00 PM, 5:30 PM","8:30 AM, 12:00 PM, 5:30 PM","8:30 AM, 12:00 PM, 5:30 PM","8:30 AM, 12:00 PM, 5:30 PM","8:30 AM, 12:00 PM, 5:30 PM"
582,4:00 PM,"9:00 AM, 12:00 PM, 6:00 PM, 8:00 AM, 9:30 AM (Polish - 1st Sunday of the Month), 11:00 AM",8:00 AM (Rosary at 7:30 AM) except Thursdays at 7:00 PM,8:00 AM (Rosary at 7:30 AM) except Thursdays at 7:00 PM,8:00 AM (Rosary at 7:30 AM) except Thursdays at 7:00 PM,8:00 AM (Rosary at 7:30 AM) except Thursdays at 7:00 PM,8:00 AM (Rosary at 7:30 AM) except Thursdays at 7:00 PM
583,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,NA,NA,7:00 PM,NA,7:00 PM
586,5:30 PM,9:30 AM,9:00 AM,NA,9:00 AM,NA,9:00 AM
587,"9:00 AM, 4:00 PM, 5:30 PM","8:00 AM, 9:15 AM, 10:30 AM, 12:00 PM, 1:00 PM, 2:30 PM","['7:00 AM', '9:00 AM']","['7:00 AM', '9:00 AM']","['7:00 AM', '9:00 AM']","['7:00 AM', '9:00 AM']","['7:00 AM', '9:00 AM']"
588,NA,NA,NA,NA,NA,NA,NA
589,5:00 PM,"7:30 AM, 10:00 AM, 12:00 PM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
590,"8:30 AM, 5:30 PM","8:00 AM, 10:00 AM, 12:00 PM","8:30 AM, 12:00 PM","8:30 AM, 12:00 PM","8:30 AM, 12:00 PM","8:30 AM, 12:00 PM","8:30 AM, 12:00 PM"
591,4:00 PM,"8:00 AM, 9:30 AM (Family Mass), 11:00 AM (Our Lady of Victory), 12:00 PM, 6:00 PM (Our Lady of Victory)",NA,NA,NA,NA,NA
592,4:00 PM,"4:00 PM, 5:30 PM, 8:00 AM, 9:30 AM, 11:00 AM (livestreamed), 12:30 PM, 7:00 PM",NA,NA,NA,NA,NA
593,5:00 PM,"8:00 AM (Sacred Hearts), 10:00 AM (Our Saviour), 12:00 PM (Sacred Hearts), 5:00 PM (Our Saviour)",7:45 AM,7:45 AM,7:45 AM,7:45 AM,7:45 AM
594,"5:30 PM, 7:15 PM Spanish","8:30 AM, 10:00 AM, 11:30 AM, 4:00 PM Spanish, 5:30 PM","7:00 AM, 9:00 AM","7:00 AM, 9:00 AM","7:00 AM, 9:00 AM","7:00 AM, 9:00 AM","7:00 AM, 9:00 AM"
595,5:00 PM,"7:00 AM, 9:00 AM, 11:00 AM, 1:00 PM",9:30 AM (Monday to Saturday),9:30 AM (Monday to Saturday),9:30 AM (Monday to Saturday),9:30 AM (Monday to Saturday),9:30 AM (Monday to Saturday)
596,"5:00 PM, 7:00 PM (Spanish), 8:30 AM","8:00 AM, 10:00 AM, 12:00 PM, 2:00 PM (Korean), 7:00 PM (Folk Group)","7:00 AM, 12:10 PM","7:00 AM, 12:10 PM","7:00 AM, 12:10 PM","7:00 AM, 12:10 PM","7:00 AM, 12:10 PM"
597,"8:00 AM, 12:10 PM, 5:10 PM (Sunday Vigil)","8:30 AM, 11:00 AM (High Mass), 12:30 PM, 5:00 PM (Spanish), 7:00 PM",NA,NA,NA,NA,NA
598,NA,"10:00 AM (English), 12:00 PM (Spanish), 2:00 PM (French)",NA,12:00 PM (English-in the Church),7:30 PM (Spanish-in the Church),12:00 PM (English-in the Church),7:30 PM (Spanish-in the Church)
599,"4:00 PM, 5:30 PM, 8:00 AM","7:30 AM, 9:30 AM, 11:00 AM (Family Mass), 12:30 PM","7:00 AM, 9:00 AM","7:00 AM, 9:00 AM","7:00 AM, 9:00 AM","7:00 AM, 9:00 AM","7:00 AM, 9:00 AM"
600,"5:00 PM, 6:30 PM","8:00 AM, 10:00 AM, 12:00 PM, 6:00 PM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,"8:00 AM, 7:30 PM"
601,NA,NA,NA,NA,NA,NA,NA
602,9:15 AM (Spanish),"9:45 AM, 12:30 PM, 3:00 PM",8:30 AM,6:00 PM,"8:30 AM, 7:00 PM (Spanish)",6:00 PM,8:30 AM
603,"12:00 PM, 5:00 PM (Vigil)","7:30 AM, 9:00 AM, 10:30 AM, 11:45 AM, 1:00 PM, 5:00 PM","6:30 AM, 8:30 AM","6:30 AM, 8:30 AM","6:30 AM, 8:30 AM","6:30 AM, 8:30 AM","6:30 AM, 8:30 AM"
604,NA,NA,NA,NA,NA,NA,NA
